truckId,truckName,reachedOut,contactType,businessPhone,websiteUrl,socialLinks,currentAddress,profileUrl,menuStatus,menuItemCount,menuPhotoCount,firstMenuItems,phoneAuditStatus,phoneAuditConfidence,phoneAuditCandidates,phoneAuditMatchedSourceUrls,phoneAuditCheckedSourceCount,phoneAuditSourceErrorCount,phoneAuditNotes,outreachStatus,notes
seed-us-curated-100-jesushi-santa-fe-llc-food-truck-2217-cerrillos-rd-santa-fe-new-mexico-87505,Jesushi Santa Fe LLC (Food Truck),false,sms_or_call,(505) 204-5330,,https://www.facebook.com/p/Jesushi-santa-fe-100063828570862/,"2217 Cerrillos Rd Santa Fe, New Mexico 87505",https://www.ftf-foodtruckfinder.com/truck/?name=Jesushi+Santa+Fe+LLC+%28Food+Truck%29&id=seed-us-curated-100-jesushi-santa-fe-llc-food-truck-2217-cerrillos-rd-santa-fe-new-mexico-87505,menu_photo_only,0,4,,verified_on_current_source,high,(661) 902-7999,https://www.restaurantji.com/nm/santa-fe/jesushi-santa-fe-food-truck-/ | https://www.restaurantji.com/cache/business_page/nm/santa-fe/jesushi-santa-fe-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-johnnyz101-food-truck-mediterranean-cuisine-in-washington-dc-washington-dc,Johnnyz101 food Truck mediterranean cuisine in Washington DC,false,sms_or_call,(240) 299-4939,,https://www.instagram.com/johnnyz.101/,"614 Maryland Ave SW west Washington, DC 20024",https://www.ftf-foodtruckfinder.com/truck/?name=Johnnyz101+food+Truck+mediterranean+cuisine+in+Washington+DC&id=seed-dmv-prod-johnnyz101-food-truck-mediterranean-cuisine-in-washington-dc-washington-dc,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/dc/washington/johnnyz101-food-truck-mediterranean-cuisine-in-washington-dc-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-jojo-food-truck-3582-se-powell-blvd-portland-oregon-97202,Jojo Food Truck,false,sms_or_call,(971) 331-4284,https://jojopdx.com/jojofoodtruck,https://jojopdx.com/jojofoodtruck | https://www.instagram.com/jojo.pdx/,"3582 SE Powell Blvd Portland, Oregon 97202",https://www.ftf-foodtruckfinder.com/truck/?name=Jojo+Food+Truck&id=seed-us-curated-100-jojo-food-truck-3582-se-powell-blvd-portland-oregon-97202,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/or/portland/jojo-food-truck-/ | https://www.restaurantji.com/cache/business_page/or/portland/jojo-food-truck-/business.json,4,1,Stored phone appears on at least one linked current source page.,ready_for_review,
IGbEX5uLJ7K93MwPU9JS,Jojos kitchen Cravings,false,social_dm,,,https://www.instagram.com/jojoskitchencravings?igsh=NTc4MTIwNjQ2YQ==,"1855 W Manchester Ave, LA, CA 90047, USA",https://www.ftf-foodtruckfinder.com/truck/?name=Jojos+kitchen+Cravings&id=IGbEX5uLJ7K93MwPU9JS,itemized_menu,35,1,Single Smash Burger; Double Smash Burger; Patty Melt,missing_phone,none,,,1,0,No businessPhone is stored on the live foodTrucks document.,ready_for_review,
seed-dmv-prod-jordanian-halal-food-truck-baltimore-maryland,Jordanian Halal Food Truck,false,sms_or_call,(443) 432-9232,,https://www.facebook.com/Jordanianhalafoodtruck/,"E 34th St &, N Charles St Baltimore, Maryland 21218",https://www.ftf-foodtruckfinder.com/truck/?name=Jordanian+Halal+Food+Truck&id=seed-dmv-prod-jordanian-halal-food-truck-baltimore-maryland,itemized_menu,16,2,Chicken Over Rice w/ Salad; Lamb Over Rice w/ Salad; Mixed Chicken & Lamb Over Rice w/ Salad,verified_on_current_source,high,,https://www.restaurantji.com/md/baltimore/jordanian-hala-food-truck-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-julio-s-gourmet-food-truck-139-webster-ave-providence-rhode-island-02909,Julio’s gourmet food truck,false,sms_or_call,(401) 418-4760,,https://www.instagram.com/juliosgourmet/,"139 Webster Ave Providence, Rhode Island 02909",https://www.ftf-foodtruckfinder.com/truck/?name=Julio%E2%80%99s+gourmet+food+truck&id=seed-us-curated-100-julio-s-gourmet-food-truck-139-webster-ave-providence-rhode-island-02909,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ri/providence/julios-gourmet-food-truck-/ | https://www.restaurantji.com/cache/business_page/ri/providence/julios-gourmet-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-kikos-place-seafood-mission-valley-san-diego-california,Kiko's Place Seafood - Mission Valley,false,sms_or_call,(619) 341-7397,https://kikosplace.com/,https://www.instagram.com/kikosplaceseafood/ | https://www.facebook.com/kikosplaceseafood/,"Hazard Center Dr & Mission Center Rd, San Diego, CA 92108",https://www.ftf-foodtruckfinder.com/truck/?name=Kiko%27s+Place+Seafood+-+Mission+Valley&id=seed-us-kikos-place-seafood-mission-valley-san-diego-california,no_menu,0,0,,verified_on_current_source,high,,https://kikos-place-seafood.gofoodtruck.net/,3,3,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-kim-tran-food-truck-alexandria-virginia,Kim Tran Food Truck,false,sms_or_call,(703) 477-4609,,https://www.instagram.com/kimtranfoodtruck/,"6431 Lincolnia Rd Alexandria, Virginia 22312",https://www.ftf-foodtruckfinder.com/truck/?name=Kim+Tran+Food+Truck&id=seed-dmv-prod-kim-tran-food-truck-alexandria-virginia,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/va/alexandria/kim-tran-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-king-souvlaki-astoria-31st-queens-new-york,King Souvlaki - Astoria 31st,false,sms_or_call,(917) 416-1189,https://kingsouvlakinyc.com/food-trucks/,https://kingsouvlakinyc.com/food-trucks/,"31st St & 31st Ave, Astoria, NY 11106",https://www.ftf-foodtruckfinder.com/truck/?name=King+Souvlaki+-+Astoria+31st&id=seed-us-king-souvlaki-astoria-31st-queens-new-york,no_menu,0,0,,verified_on_current_source,high,(347) 285-7996 | (347) 822-7655 | (347) 951-8316,https://kingsouvlakinyc.com/food-trucks/,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-king-souvlaki-bayside-queens-new-york,King Souvlaki - Bayside,false,sms_or_call,(347) 951-8316,https://kingsouvlakinyc.com/food-trucks/,https://kingsouvlakinyc.com/food-trucks/,"Northern Blvd & Bell Blvd, Bayside, NY 11361",https://www.ftf-foodtruckfinder.com/truck/?name=King+Souvlaki+-+Bayside&id=seed-us-king-souvlaki-bayside-queens-new-york,no_menu,0,0,,verified_on_current_source,high,(917) 416-1189 | (347) 285-7996 | (347) 822-7655,https://kingsouvlakinyc.com/food-trucks/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
RyuzUZ1RB0ZhcokF8TWv,Kitchen 31,false,sms_or_call,(240) 830-3663,,https://www.instagram.com/kitchen31dmv/,"15901 Fred Robinson Way, Bowie, MD 20716., bowie, Md 20716",https://www.ftf-foodtruckfinder.com/truck/?name=Kitchen+31&id=RyuzUZ1RB0ZhcokF8TWv,itemized_menu,15,1,Philly Cheesesteak; Chicken Cheesesteak; Salmon Cheesesteak,source_phone_mismatch,review,(301) 262-6200 | (240) 544-5700 | (301) 262-5013,,2,0,Linked source pages exposed one or more different phone numbers.,ready_for_review,
seed-photos-3-001-kp-smokehouse-bbq-and-chicken-elkridge-maryland,KP Smokehouse BBQ & Chicken,false,manual_research_needed,,,,"5700 Rowanberry Dr Elkridge, Maryland 21075",https://www.ftf-foodtruckfinder.com/truck/?name=KP+Smokehouse+BBQ+%26+Chicken&id=seed-photos-3-001-kp-smokehouse-bbq-and-chicken-elkridge-maryland,itemized_menu,9,1,Pulled Pork Sandwich; Pulled Pork Combo with 2 Sides; Ribs with 2 Sides,missing_phone,none,,,0,0,No businessPhone is stored on the live foodTrucks document.,ready_for_review,
seed-us-curated-100-la-bicicleta-food-truck-15200-e-colfax-ave-aurora-colorado-80011,La Bicicleta Food Truck,false,sms_or_call,(720) 723-8768,https://labicicletafoodtruck.curvpos.com/menu,https://labicicletafoodtruck.curvpos.com/menu | https://www.facebook.com/LaBicicletaCDMX/,"15200 E Colfax Ave Aurora, Colorado 80011",https://www.ftf-foodtruckfinder.com/truck/?name=La+Bicicleta+Food+Truck&id=seed-us-curated-100-la-bicicleta-food-truck-15200-e-colfax-ave-aurora-colorado-80011,menu_photo_only,0,4,,verified_on_current_source,high,(450) 681-4901,https://www.restaurantji.com/co/aurora/la-bicicleta-food-truck-/ | https://www.restaurantji.com/cache/business_page/co/aurora/la-bicicleta-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
XOBUhkAxm5W7VtzMiwko,La Bonita,false,social_dm,,,https://www.instagram.com/tacos_la_bonita?igsh=NTc4MTIwNjQ2YQ==,,https://www.ftf-foodtruckfinder.com/truck/?name=La+Bonita&id=XOBUhkAxm5W7VtzMiwko,no_menu,0,0,,missing_phone,none,,,1,0,No businessPhone is stored on the live foodTrucks document.,ready_for_review,
seed-us-curated-100-la-carreta-authentic-mexican-food-truck-905-s-solano-dr-las-cruces-new-mexico-88001,La Carreta Authentic Mexican Food Truck,false,sms_or_call,(575) 644-2630,https://lacarretaauthenticmexicanfoodtruck.com/,https://lacarretaauthenticmexicanfoodtruck.com/ | https://www.facebook.com/Lacarretaauthenticmexicanfood/ | https://www.instagram.com/lacarretaauthenticmexicanfood_/,"905 S Solano Dr Las Cruces, New Mexico 88001",https://www.ftf-foodtruckfinder.com/truck/?name=La+Carreta+Authentic+Mexican+Food+Truck&id=seed-us-curated-100-la-carreta-authentic-mexican-food-truck-905-s-solano-dr-las-cruces-new-mexico-88001,menu_photo_only,0,4,,verified_on_current_source,high,,https://lacarretaauthenticmexicanfoodtruck.com/ | https://www.restaurantji.com/nm/las-cruces/la-carreta-authentic-mexican-food-truck-/ | https://www.restaurantji.com/cache/business_page/nm/las-cruces/la-carreta-authentic-mexican-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-la-chalupa-mexican-food-truck-351-long-wharf-drive-new-haven-connecticut-06511,La Chalupa Mexican Food Truck,false,sms_or_call,(203) 589-1025,,https://www.facebook.com/profile.php?id=589419168234765,"351 Long Wharf Drive New Haven, Connecticut 06511",https://www.ftf-foodtruckfinder.com/truck/?name=La+Chalupa+Mexican+Food+Truck&id=seed-us-curated-100-la-chalupa-mexican-food-truck-351-long-wharf-drive-new-haven-connecticut-06511,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/ct/new-haven/la-chalupa-mexican-food-truck-/ | https://www.restaurantji.com/cache/business_page/ct/new-haven/la-chalupa-mexican-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-la-eloteria-dmv-hyattsville-maryland,La Eloteria DMV,false,sms_or_call,(240) 380-9314,https://www.laeloteriadmv.com/,https://www.laeloteriadmv.com/ | https://www.facebook.com/Laeloteriadmv/,"7610 23rd Ave Hyattsville, Maryland 20783",https://www.ftf-foodtruckfinder.com/truck/?name=La+Eloteria+DMV&id=seed-dmv-prod-la-eloteria-dmv-hyattsville-maryland,menu_photo_only,0,1,,verified_on_current_source,high,,https://www.restaurantji.com/md/hyattsville/la-eloteria-dmv-/,1,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-la-gringa-food-truck-manassas-virginia,La Gringa Food Truck,false,sms_or_call,(703) 420-2264,https://farmbrewlive.com/la-gringa/,https://farmbrewlive.com/la-gringa/ | https://www.facebook.com/LaGringaTruck/,"9901 Discovery Blvd Manassas, Virginia 20109",https://www.ftf-foodtruckfinder.com/truck/?name=La+Gringa+Food+Truck&id=seed-dmv-prod-la-gringa-food-truck-manassas-virginia,itemized_menu,11,2,Empanadas (Select 2); Beer Battered Chicken Tenders Basket; French Fries,verified_on_current_source,high,,https://www.restaurantji.com/va/manassas/la-gringa-food-truck-/ | https://www.businessyab.com/explore/united_states/virginia/prince_william_county/manassas/discovery_boulevard/9925/la-gringa-food-truck-703-420-2264.html,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-la-kalle-food-truck-richmond-virginia,La Kalle food truck,false,sms_or_call,(804) 653-8242,,https://www.facebook.com/la.kalle.seafood/,"6400 Hull Street Rd Richmond, Virginia 23224",https://www.ftf-foodtruckfinder.com/truck/?name=La+Kalle+food+truck&id=seed-dmv-prod-la-kalle-food-truck-richmond-virginia,menu_photo_only,0,2,,verified_on_current_source,high,,https://www.restaurantji.com/va/richmond/la-kalle-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-la-kalle-food-truck-6400-hull-street-rd-richmond-virginia-23224,La Kalle food truck,false,sms_or_call,(804) 653-8242,,https://www.facebook.com/la.kalle.seafood/,"6400 Hull Street Rd Richmond, Virginia 23224",https://www.ftf-foodtruckfinder.com/truck/?name=La+Kalle+food+truck&id=seed-us-curated-100-la-kalle-food-truck-6400-hull-street-rd-richmond-virginia-23224,menu_photo_only,0,4,,verified_on_current_source,high,,https://www.restaurantji.com/va/richmond/la-kalle-food-truck-/ | https://www.restaurantji.com/cache/business_page/va/richmond/la-kalle-food-truck-/business.json,5,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-la-miguele-a-food-truck-rosedale-maryland,La Migueleña Food Truck,false,sms_or_call,(443) 400-4896,,https://www.facebook.com/miguelenafoodtruck/,"8223 Philadelphia Rd Rosedale, Maryland 21237",https://www.ftf-foodtruckfinder.com/truck/?name=La+Miguele%C3%B1a+Food+Truck&id=seed-dmv-prod-la-miguele-a-food-truck-rosedale-maryland,itemized_menu,17,2,Plato Migueleno; Carne Asada; Pechuga Asada,verified_on_current_source,high,,https://www.restaurantji.com/md/rosedale/la-miguele-a-food-truck-/,2,1,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-la-patrona-food-truck-lynchburg-virginia,La Patrona Food Truck,false,sms_or_call,(434) 841-5969,https://lapatronava.com/,https://lapatronava.com/ | https://www.facebook.com/lapatronalynchburg/ | https://www.instagram.com/lapatronamn/,"20 Sunny Bank Dr Lynchburg, Virginia 24502",https://www.ftf-foodtruckfinder.com/truck/?name=La+Patrona+Food+Truck&id=seed-dmv-prod-la-patrona-food-truck-lynchburg-virginia,menu_photo_only,0,2,,verified_on_current_source,high,(202) 655-5813,https://lapatronava.com/ | https://www.restaurantji.com/va/lynchburg/la-patrona-food-truck-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-la-picosita-food-truck-lignum-virginia,La Picosita Food Truck,false,sms_or_call,(540) 876-1440,,https://www.facebook.com/Lapicositafoodtruckva/ | https://www.instagram.com/lapicositafoodtruckva/,"25379 Germanna Hwy Lignum, Virginia 22726",https://www.ftf-foodtruckfinder.com/truck/?name=La+Picosita+Food+Truck&id=seed-dmv-prod-la-picosita-food-truck-lignum-virginia,itemized_menu,34,2,Al Pastor Taco; Steak Taco; Chicken Taco,verified_on_current_source,high,,https://www.restaurantji.com/va/lignum/la-picosita-food-truck-/,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-las-3-hermanas-food-truck-hagerstown-maryland,Las 3 Hermanas Food Truck,false,sms_or_call,(301) 331-2368,,https://www.instagram.com/3hermanasmexicanfood/?hl=en,"17550 Virginia Ave Hagerstown, Maryland 21740",https://www.ftf-foodtruckfinder.com/truck/?name=Las+3+Hermanas+Food+Truck&id=seed-dmv-prod-las-3-hermanas-food-truck-hagerstown-maryland,itemized_menu,10,2,Pollo Asado; Burrito; 3 Tacos,verified_on_current_source,high,(719) 331-1846,https://www.restaurantji.com/md/hagerstown/las-3-hermanas-food-truck-/,3,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-curated-100-las-delicias-de-to-ita-taco-truck-300-s-1st-st-san-jose-california-95112,Las Delicias De Toñita Taco Truck,false,sms_or_call,(408) 417-5956,https://lasdeliciasdetonitaca.com/,https://lasdeliciasdetonitaca.com/ | https://www.instagram.com/lasdeliciasdetonita_/,"300 S 1st St San Jose, California 95112",https://www.ftf-foodtruckfinder.com/truck/?name=Las+Delicias+De+To%C3%B1ita+Taco+Truck&id=seed-us-curated-100-las-delicias-de-to-ita-taco-truck-300-s-1st-st-san-jose-california-95112,menu_photo_only,0,4,,verified_on_current_source,high,(408) 307-3452,https://www.restaurantji.com/ca/san-jose/las-delicias-de-to-ita-/,4,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-las-hermanas-latin-cuisine-food-truck-spotsylvania-courthouse-virginia,Las hermanas latin cuisine food truck,false,sms_or_call,(540) 310-7491,,https://www.facebook.com/p/Las-Hermanas-Lat%C3%ADn-Cuisine-61557120707121/,"5720 Courthouse Rd Spotsylvania Courthouse, Virginia 22551",https://www.ftf-foodtruckfinder.com/truck/?name=Las+hermanas+latin+cuisine+food+truck&id=seed-dmv-prod-las-hermanas-latin-cuisine-food-truck-spotsylvania-courthouse-virginia,itemized_menu,23,2,Desayuno con carne/steak with eggs; Desayuno ranchero; Huevos revueltos/scrambled eggs,verified_on_current_source,high,,https://www.restaurantji.com/va/spotsylvania-courthouse/las-hermanas-latin-cuisine-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-dmv-prod-latin-american-food-truck-rockville-maryland,Latin American Food Truck,false,sms_or_call,(571) 336-4271,https://deliciouslatinamericanfoodmd.com/,https://deliciouslatinamericanfoodmd.com/ | https://www.instagram.com/latinandamericanfoodtruck/,"4816 Boiling Brook Pkwy Rockville, Maryland 20852",https://www.ftf-foodtruckfinder.com/truck/?name=Latin+American+Food+Truck&id=seed-dmv-prod-latin-american-food-truck-rockville-maryland,itemized_menu,27,2,Mexican Style; American Style; El Cubano,verified_on_current_source,high,,https://deliciouslatinamericanfoodmd.com/ | https://www.restaurantji.com/md/rockville/latin-american-food-truck-/,2,0,Stored phone appears on at least one linked current source page.,ready_for_review,
seed-us-leos-tacos-truck-glendale-cortez-los-angeles-california,Leo's Tacos Truck - Glendale & Cortez,false,sms_or_call,(323) 346-2001,https://www.leostacostruck.com/locations,https://www.leostacostruck.com/locations | https://www.facebook.com/leostacostruck/ | https://www.instagram.com/leostacostruck/ | https://x.com/leostacostruck,"415 Glendale Blvd, Los Angeles, CA 90026",https://www.ftf-foodtruckfinder.com/truck/?name=Leo%27s+Tacos+Truck+-+Glendale+%26+Cortez&id=seed-us-leos-tacos-truck-glendale-cortez-los-angeles-california,no_menu,0,0,,verified_on_current_source,high,(714) 675-4288,https://www.leostacostruck.com/locations,1,0,Stored phone appears on at least one linked current source page.,ready_for_review,
